case_id,base_id,source_id,family,severity,pixel_auroc,iou_at_clean_pixel_q95,positive_map_inside_outside_ratio,mask_fraction
esp_016148_2040_red-0097_dead_pixels_0.15,esp_016148_2040_red-0097,esp_016148_2040,dead_pixels,0.15,0.551148218190744,0.0,1.6958871128736064e-05,0.00537109375
esp_016148_2040_red-0097_dead_pixels_0.3,esp_016148_2040_red-0097,esp_016148_2040,dead_pixels,0.3,0.6510805970149254,0.0,1.7402973753632978e-05,0.0081787109375
esp_016148_2040_red-0097_dead_pixels_0.5,esp_016148_2040_red-0097,esp_016148_2040,dead_pixels,0.5,0.7287114940333771,0.0,2.0953188140993007e-05,0.0120849609375
esp_016148_2040_red-0097_missing_patch_0.15,esp_016148_2040_red-0097,esp_016148_2040,missing_patch,0.15,0.4346667092943948,0.12413793103448276,1.0822890996932983,0.015625
esp_016148_2040_red-0097_missing_patch_0.3,esp_016148_2040_red-0097,esp_016148_2040,missing_patch,0.3,0.46471108980905046,0.2517482517482518,1.6341660022735596,0.03228759765625
esp_016148_2040_red-0097_missing_patch_0.5,esp_016148_2040_red-0097,esp_016148_2040,missing_patch,0.5,0.5588197708129883,0.31637372802960223,1.935898780822754,0.0625
esp_016148_2040_red-0097_local_blur_0.15,esp_016148_2040_red-0097,esp_016148_2040,local_blur,0.15,0.7883989397502911,0.08321377331420372,2.9576175212860107,0.08355712890625
esp_016148_2040_red-0097_local_blur_0.3,esp_016148_2040_red-0097,esp_016148_2040,local_blur,0.3,0.8532174533301408,0.1056563500533618,3.6489617824554443,0.11285400390625
esp_016148_2040_red-0097_local_blur_0.5,esp_016148_2040_red-0097,esp_016148_2040,local_blur,0.5,0.8473388518912479,0.16603198781416603,3.8815884590148926,0.15875244140625
esp_016148_2040_red-0097_patch_duplication_0.15,esp_016148_2040_red-0097,esp_016148_2040,patch_duplication,0.15,0.36258346315414186,0.03308823529411765,0.4379817545413971,0.015625
esp_016148_2040_red-0097_patch_duplication_0.3,esp_016148_2040_red-0097,esp_016148_2040,patch_duplication,0.3,0.4237466906791761,0.0055248618784530384,0.6370534300804138,0.03228759765625
esp_016148_2040_red-0097_patch_duplication_0.5,esp_016148_2040_red-0097,esp_016148_2040,patch_duplication,0.5,0.5468327204386393,0.006730769230769231,1.1950031518936157,0.0625
esp_016148_2040_red-0097_foreign_content_0.15,esp_016148_2040_red-0097,esp_016148_2040,foreign_content,0.15,0.29516165597098215,0.0,3.9023557292239275e-06,0.015625
esp_016148_2040_red-0097_foreign_content_0.3,esp_016148_2040_red-0097,esp_016148_2040,foreign_content,0.3,0.19753400828276577,0.0,3.290509084763471e-06,0.03228759765625
esp_016148_2040_red-0097_foreign_content_0.5,esp_016148_2040_red-0097,esp_016148_2040,foreign_content,0.5,0.07122008005777995,0.0,2.0880015654256567e-06,0.0625
esp_011716_0940_red-0008_stripes_0.15,esp_011716_0940_red-0008,esp_011716_0940,stripes,0.15,,0.00079345703125,,1.0
esp_011716_0940_red-0008_stripes_0.3,esp_011716_0940_red-0008,esp_011716_0940,stripes,0.3,,0.0,,1.0
esp_011716_0940_red-0008_stripes_0.5,esp_011716_0940_red-0008,esp_011716_0940,stripes,0.5,,0.0,,1.0
esp_011716_0940_red-0008_dead_pixels_0.15,esp_011716_0940_red-0008,esp_011716_0940,dead_pixels,0.15,0.6720690503871815,0.0,2.4382721676374786e-05,0.00506591796875
esp_011716_0940_red-0008_dead_pixels_0.3,esp_011716_0940_red-0008,esp_011716_0940,dead_pixels,0.3,0.7121754139153451,0.0,2.2993373931967653e-05,0.00860595703125
esp_011716_0940_red-0008_dead_pixels_0.5,esp_011716_0940_red-0008,esp_011716_0940,dead_pixels,0.5,0.7789573184032574,0.0,2.6029041691799648e-05,0.012451171875
esp_011716_0940_red-0008_missing_patch_0.15,esp_011716_0940_red-0008,esp_011716_0940,missing_patch,0.15,0.5795789446149554,0.0,0.20675821602344513,0.015625
esp_011716_0940_red-0008_missing_patch_0.3,esp_011716_0940_red-0008,esp_011716_0940,missing_patch,0.3,0.5757228641653834,0.030685920577617327,1.1139949560165405,0.03228759765625
esp_011716_0940_red-0008_missing_patch_0.5,esp_011716_0940_red-0008,esp_011716_0940,missing_patch,0.5,0.727445411682129,0.31649189704480457,3.5053751468658447,0.0625
esp_011716_0940_red-0008_local_blur_0.15,esp_011716_0940_red-0008,esp_011716_0940,local_blur,0.15,0.5377755431809486,0.03371592539454806,1.4204599857330322,0.08355712890625
esp_011716_0940_red-0008_local_blur_0.3,esp_011716_0940_red-0008,esp_011716_0940,local_blur,0.3,0.610421572441374,0.0336179295624333,1.8299070596694946,0.11285400390625
esp_011716_0940_red-0008_local_blur_0.5,esp_011716_0940_red-0008,esp_011716_0940,local_blur,0.5,0.7269534069615259,0.05255140898705255,2.786389112472534,0.15875244140625
esp_011716_0940_red-0008_patch_duplication_0.15,esp_011716_0940_red-0008,esp_011716_0940,patch_duplication,0.15,0.45686122349330355,0.0,0.0008093520882539451,0.015625
esp_011716_0940_red-0008_patch_duplication_0.3,esp_011716_0940_red-0008,esp_011716_0940,patch_duplication,0.3,0.4016572089094279,0.0,0.05271179601550102,0.03228759765625
esp_011716_0940_red-0008_patch_duplication_0.5,esp_011716_0940_red-0008,esp_011716_0940,patch_duplication,0.5,0.3261145273844401,0.0,0.16013972461223602,0.0625
esp_011716_0940_red-0008_foreign_content_0.15,esp_011716_0940_red-0008,esp_011716_0940,foreign_content,0.15,0.3913172161768353,0.0,5.766306003351929e-06,0.015625
esp_011716_0940_red-0008_foreign_content_0.3,esp_011716_0940_red-0008,esp_011716_0940,foreign_content,0.3,0.35719853659612544,0.0,5.039973075326998e-06,0.03228759765625
esp_011716_0940_red-0008_foreign_content_0.5,esp_011716_0940_red-0008,esp_011716_0940,foreign_content,0.5,0.23144524892171223,0.0,2.6577299649943598e-06,0.0625
esp_013141_2105_red-0004_stripes_0.15,esp_013141_2105_red-0004,esp_013141_2105,stripes,0.15,,0.00048828125,,1.0
esp_013141_2105_red-0004_stripes_0.3,esp_013141_2105_red-0004,esp_013141_2105,stripes,0.3,,0.0,,1.0
esp_013141_2105_red-0004_stripes_0.5,esp_013141_2105_red-0004,esp_013141_2105,stripes,0.5,,0.0,,1.0
esp_013141_2105_red-0004_dead_pixels_0.15,esp_013141_2105_red-0004,esp_013141_2105,dead_pixels,0.15,0.7002230096949511,0.0,3.240021760575473e-05,0.004638671875
esp_013141_2105_red-0004_dead_pixels_0.3,esp_013141_2105_red-0004,esp_013141_2105,dead_pixels,0.3,0.7708658994399655,0.0,4.063123924424872e-05,0.00823974609375
esp_013141_2105_red-0004_dead_pixels_0.5,esp_013141_2105_red-0004,esp_013141_2105,dead_pixels,0.5,0.828093443336233,0.0,4.7918016207404435e-05,0.01263427734375
esp_013141_2105_red-0004_missing_patch_0.15,esp_013141_2105_red-0004,esp_013141_2105,missing_patch,0.15,0.588471185593378,0.0539568345323741,1.0125194787979126,0.015625
esp_013141_2105_red-0004_missing_patch_0.3,esp_013141_2105_red-0004,esp_013141_2105,missing_patch,0.3,0.669276208837295,0.26582278481012656,3.101083278656006,0.03228759765625
esp_013141_2105_red-0004_missing_patch_0.5,esp_013141_2105_red-0004,esp_013141_2105,missing_patch,0.5,0.7123706499735515,0.3098188751191611,3.5285420417785645,0.0625
esp_013141_2105_red-0004_local_blur_0.15,esp_013141_2105_red-0004,esp_013141_2105,local_blur,0.15,0.5602953413764225,0.0,0.9775028824806213,0.08355712890625
esp_013141_2105_red-0004_local_blur_0.3,esp_013141_2105_red-0004,esp_013141_2105,local_blur,0.3,0.5971262741525974,0.0,1.1595284938812256,0.11285400390625
esp_013141_2105_red-0004_local_blur_0.5,esp_013141_2105_red-0004,esp_013141_2105,local_blur,0.5,0.6083025149832286,0.0,1.4271596670150757,0.15875244140625
esp_013141_2105_red-0004_patch_duplication_0.15,esp_013141_2105_red-0004,esp_013141_2105,patch_duplication,0.15,0.23169962565104166,0.0,0.036809127777814865,0.015625
esp_013141_2105_red-0004_patch_duplication_0.3,esp_013141_2105_red-0004,esp_013141_2105,patch_duplication,0.3,0.2862227333127069,0.0,0.2965002655982971,0.03228759765625
esp_013141_2105_red-0004_patch_duplication_0.5,esp_013141_2105_red-0004,esp_013141_2105,patch_duplication,0.5,0.3794422149658203,0.0,0.9963899254798889,0.0625
esp_013141_2105_red-0004_foreign_content_0.15,esp_013141_2105_red-0004,esp_013141_2105,foreign_content,0.15,0.517944820343502,0.0,7.641514457645826e-06,0.015625
esp_013141_2105_red-0004_foreign_content_0.3,esp_013141_2105_red-0004,esp_013141_2105,foreign_content,0.3,0.4120147198828705,0.0,8.168199201463722e-06,0.03228759765625
esp_013141_2105_red-0004_foreign_content_0.5,esp_013141_2105_red-0004,esp_013141_2105,foreign_content,0.5,0.04515978495279948,0.0,2.7737225991586456e-06,0.0625
esp_016613_2570_red-0043_stripes_0.15,esp_016613_2570_red-0043,esp_016613_2570,stripes,0.15,,0.0557861328125,,1.0
esp_016613_2570_red-0043_stripes_0.3,esp_016613_2570_red-0043,esp_016613_2570,stripes,0.3,,0.004638671875,,1.0
esp_016613_2570_red-0043_stripes_0.5,esp_016613_2570_red-0043,esp_016613_2570,stripes,0.5,,0.0010986328125,,1.0
esp_016613_2570_red-0043_dead_pixels_0.15,esp_016613_2570_red-0043,esp_016613_2570,dead_pixels,0.15,0.32310660173023836,0.0,0.02714153192937374,0.00445556640625
esp_016613_2570_red-0043_dead_pixels_0.3,esp_016613_2570_red-0043,esp_016613_2570,dead_pixels,0.3,0.4478821864563153,0.0,0.032898642122745514,0.00860595703125
esp_016613_2570_red-0043_dead_pixels_0.5,esp_016613_2570_red-0043,esp_016613_2570,dead_pixels,0.5,0.5442043379181744,0.0,0.04792305827140808,0.01177978515625
esp_016613_2570_red-0043_missing_patch_0.15,esp_016613_2570_red-0043,esp_016613_2570,missing_patch,0.15,0.22813972594246032,0.007445708376421924,0.24370267987251282,0.015625
esp_016613_2570_red-0043_missing_patch_0.3,esp_016613_2570_red-0043,esp_016613_2570,missing_patch,0.3,0.3831157721291549,0.03171921921921922,0.6364428400993347,0.03228759765625
esp_016613_2570_red-0043_missing_patch_0.5,esp_016613_2570_red-0043,esp_016613_2570,missing_patch,0.5,0.5191305796305339,0.07285864820111396,1.0427230596542358,0.0625
esp_016613_2570_red-0043_local_blur_0.15,esp_016613_2570_red-0043,esp_016613_2570,local_blur,0.15,0.9366320069022772,0.3325,1.896181344985962,0.08355712890625
esp_016613_2570_red-0043_local_blur_0.3,esp_016613_2570_red-0043,esp_016613_2570,local_blur,0.3,0.9330589541330181,0.392258382642998,1.9065842628479004,0.11285400390625
esp_016613_2570_red-0043_local_blur_0.5,esp_016613_2570_red-0043,esp_016613_2570,local_blur,0.5,0.919696667043519,0.4767879548306148,1.8957436084747314,0.15875244140625
esp_016613_2570_red-0043_patch_duplication_0.15,esp_016613_2570_red-0043,esp_016613_2570,patch_duplication,0.15,0.22191341339595735,0.0032846715328467154,0.46879327297210693,0.015625
esp_016613_2570_red-0043_patch_duplication_0.3,esp_016613_2570_red-0043,esp_016613_2570,patch_duplication,0.3,0.24169908176593288,0.0028046120286693674,0.534359335899353,0.03228759765625
esp_016613_2570_red-0043_patch_duplication_0.5,esp_016613_2570_red-0043,esp_016613_2570,patch_duplication,0.5,0.3312713623046875,0.007572056668295066,0.7893261909484863,0.0625
esp_016613_2570_red-0043_foreign_content_0.15,esp_016613_2570_red-0043,esp_016613_2570,foreign_content,0.15,0.06700642903645833,0.0,1.5443861229869071e-06,0.015625
esp_016613_2570_red-0043_foreign_content_0.3,esp_016613_2570_red-0043,esp_016613_2570,foreign_content,0.3,0.0544124178295863,0.0,1.5184141375357285e-06,0.03228759765625
esp_016613_2570_red-0043_foreign_content_0.5,esp_016613_2570_red-0043,esp_016613_2570,foreign_content,0.5,0.03552999496459961,0.0,1.5204593637463404e-06,0.0625
esp_017395_1700_red-0049_stripes_0.15,esp_017395_1700_red-0049,esp_017395_1700,stripes,0.15,,0.00048828125,,1.0
esp_017395_1700_red-0049_stripes_0.3,esp_017395_1700_red-0049,esp_017395_1700,stripes,0.3,,0.0,,1.0
esp_017395_1700_red-0049_stripes_0.5,esp_017395_1700_red-0049,esp_017395_1700,stripes,0.5,,0.0,,1.0
esp_017395_1700_red-0049_dead_pixels_0.15,esp_017395_1700_red-0049,esp_017395_1700,dead_pixels,0.15,0.7660605612679001,0.0,3.757995000341907e-05,0.004150390625
esp_017395_1700_red-0049_dead_pixels_0.3,esp_017395_1700_red-0049,esp_017395_1700,dead_pixels,0.3,0.7736162123848186,0.0,3.511168688419275e-05,0.0076904296875
esp_017395_1700_red-0049_dead_pixels_0.5,esp_017395_1700_red-0049,esp_017395_1700,dead_pixels,0.5,0.82776435856146,0.0,0.12304908037185669,0.01123046875
esp_017395_1700_red-0049_missing_patch_0.15,esp_017395_1700_red-0049,esp_017395_1700,missing_patch,0.15,0.6877489846850199,0.0,0.2999086081981659,0.015625
esp_017395_1700_red-0049_missing_patch_0.3,esp_017395_1700_red-0049,esp_017395_1700,missing_patch,0.3,0.7286772433782286,0.13109243697478992,2.1546664237976074,0.03228759765625
esp_017395_1700_red-0049_missing_patch_0.5,esp_017395_1700_red-0049,esp_017395_1700,missing_patch,0.5,0.7155598322550456,0.231935771632471,2.8450305461883545,0.0625
esp_017395_1700_red-0049_local_blur_0.15,esp_017395_1700_red-0049,esp_017395_1700,local_blur,0.15,0.7149648257756366,0.008480565371024734,2.9572677612304688,0.08355712890625
esp_017395_1700_red-0049_local_blur_0.3,esp_017395_1700_red-0049,esp_017395_1700,local_blur,0.3,0.7137998337873762,0.005804749340369393,2.6166226863861084,0.11285400390625
esp_017395_1700_red-0049_local_blur_0.5,esp_017395_1700_red-0049,esp_017395_1700,local_blur,0.5,0.7227939443535508,0.015020653398422831,2.3687963485717773,0.15875244140625
esp_017395_1700_red-0049_patch_duplication_0.15,esp_017395_1700_red-0049,esp_017395_1700,patch_duplication,0.15,0.4679378933376736,0.0,0.21355217695236206,0.015625
esp_017395_1700_red-0049_patch_duplication_0.3,esp_017395_1700_red-0049,esp_017395_1700,patch_duplication,0.3,0.5038697220021473,0.0,0.5288324356079102,0.03228759765625
esp_017395_1700_red-0049_patch_duplication_0.5,esp_017395_1700_red-0049,esp_017395_1700,patch_duplication,0.5,0.547649637858073,0.006711409395973154,1.4795249700546265,0.0625
esp_017395_1700_red-0049_foreign_content_0.15,esp_017395_1700_red-0049,esp_017395_1700,foreign_content,0.15,0.5194950406513517,0.0,6.686335382255493e-06,0.015625
esp_017395_1700_red-0049_foreign_content_0.3,esp_017395_1700_red-0049,esp_017395_1700,foreign_content,0.3,0.42715213903886773,0.0,6.650678642472485e-06,0.03228759765625
esp_017395_1700_red-0049_foreign_content_0.5,esp_017395_1700_red-0049,esp_017395_1700,foreign_content,0.5,0.18678563435872395,0.0,2.7869207315234235e-06,0.0625
esp_012588_0930_red-0008_stripes_0.15,esp_012588_0930_red-0008,esp_012588_0930,stripes,0.15,,6.103515625e-05,,1.0
esp_012588_0930_red-0008_stripes_0.3,esp_012588_0930_red-0008,esp_012588_0930,stripes,0.3,,0.0,,1.0
esp_012588_0930_red-0008_stripes_0.5,esp_012588_0930_red-0008,esp_012588_0930,stripes,0.5,,0.0,,1.0
esp_012588_0930_red-0008_dead_pixels_0.15,esp_012588_0930_red-0008,esp_012588_0930,dead_pixels,0.15,0.9632786784573815,0.0,0.00041363685159012675,0.006103515625
esp_012588_0930_red-0008_dead_pixels_0.3,esp_012588_0930_red-0008,esp_012588_0930,dead_pixels,0.3,0.969505614345089,0.0,0.0005073519423604012,0.00848388671875
esp_012588_0930_red-0008_dead_pixels_0.5,esp_012588_0930_red-0008,esp_012588_0930,dead_pixels,0.5,0.9643410926380844,0.0,0.0004680298734456301,0.01190185546875
esp_012588_0930_red-0008_missing_patch_0.15,esp_012588_0930_red-0008,esp_012588_0930,missing_patch,0.15,0.95587158203125,0.0,3.331031322479248,0.015625
esp_012588_0930_red-0008_missing_patch_0.3,esp_012588_0930_red-0008,esp_012588_0930,missing_patch,0.3,0.9515109460201412,0.2255083179297597,39.5636100769043,0.03228759765625
esp_012588_0930_red-0008_missing_patch_0.5,esp_012588_0930_red-0008,esp_012588_0930,missing_patch,0.5,0.9562013626098633,0.314725697786333,45.212242126464844,0.0625
esp_012588_0930_red-0008_local_blur_0.15,esp_012588_0930_red-0008,esp_012588_0930,local_blur,0.15,0.6044555882393721,0.0,9.545964241027832,0.08355712890625
esp_012588_0930_red-0008_local_blur_0.3,esp_012588_0930_red-0008,esp_012588_0930,local_blur,0.3,0.7478194500025395,0.01506186121570737,28.282751083374023,0.11285400390625
esp_012588_0930_red-0008_local_blur_0.5,esp_012588_0930_red-0008,esp_012588_0930,local_blur,0.5,0.8330481835730139,0.06932209881271544,50.03358840942383,0.15875244140625
esp_012588_0930_red-0008_patch_duplication_0.15,esp_012588_0930_red-0008,esp_012588_0930,patch_duplication,0.15,0.4612936595129588,0.0,2.3040707111358643,0.015625
esp_012588_0930_red-0008_patch_duplication_0.3,esp_012588_0930_red-0008,esp_012588_0930,patch_duplication,0.3,0.4399035684329691,0.0,0.29271018505096436,0.03228759765625
esp_012588_0930_red-0008_patch_duplication_0.5,esp_012588_0930_red-0008,esp_012588_0930,patch_duplication,0.5,0.47123635609944664,0.0,0.9356129765510559,0.0625
esp_012588_0930_red-0008_foreign_content_0.15,esp_012588_0930_red-0008,esp_012588_0930,foreign_content,0.15,0.8961450485956102,0.0,9.99754192889668e-05,0.015625
esp_012588_0930_red-0008_foreign_content_0.3,esp_012588_0930_red-0008,esp_012588_0930,foreign_content,0.3,0.8936038377092972,0.0,8.71147567522712e-05,0.03228759765625
esp_012588_0930_red-0008_foreign_content_0.5,esp_012588_0930_red-0008,esp_012588_0930,foreign_content,0.5,0.6211787541707356,0.0,1.5477977285627276e-05,0.0625
esp_049651_1050_red-0030_stripes_0.15,esp_049651_1050_red-0030,esp_049651_1050,stripes,0.15,,0.0,,1.0
esp_049651_1050_red-0030_stripes_0.3,esp_049651_1050_red-0030,esp_049651_1050,stripes,0.3,,0.0,,1.0
esp_049651_1050_red-0030_stripes_0.5,esp_049651_1050_red-0030,esp_049651_1050,stripes,0.5,,0.0,,1.0
esp_049651_1050_red-0030_dead_pixels_0.15,esp_049651_1050_red-0030,esp_049651_1050,dead_pixels,0.15,0.8515226624323871,0.0,0.00011186645133420825,0.004638671875
esp_049651_1050_red-0030_dead_pixels_0.3,esp_049651_1050_red-0030,esp_049651_1050,dead_pixels,0.3,0.8422474950323426,0.0,9.537427104078233e-05,0.00665283203125
esp_049651_1050_red-0030_dead_pixels_0.5,esp_049651_1050_red-0030,esp_049651_1050,dead_pixels,0.5,0.8692872233436684,0.0,0.00010485184611752629,0.01202392578125
esp_049651_1050_red-0030_missing_patch_0.15,esp_049651_1050_red-0030,esp_049651_1050,missing_patch,0.15,0.7680415804423983,0.09375,4.4992828369140625,0.015625
esp_049651_1050_red-0030_missing_patch_0.3,esp_049651_1050_red-0030,esp_049651_1050,missing_patch,0.3,0.775852584176424,0.1830188679245283,8.460344314575195,0.03228759765625
esp_049651_1050_red-0030_missing_patch_0.5,esp_049651_1050_red-0030,esp_049651_1050,missing_patch,0.5,0.8139787038167318,0.31189083820662766,10.037914276123047,0.0625
esp_049651_1050_red-0030_local_blur_0.15,esp_049651_1050_red-0030,esp_049651_1050,local_blur,0.15,0.8049795833579617,0.0,9.235183715820312,0.08355712890625
esp_049651_1050_red-0030_local_blur_0.3,esp_049651_1050_red-0030,esp_049651_1050,local_blur,0.3,0.8380489607245932,0.0,10.07667350769043,0.11285400390625
esp_049651_1050_red-0030_local_blur_0.5,esp_049651_1050_red-0030,esp_049651_1050,local_blur,0.5,0.861032274768719,0.0,10.742712020874023,0.15875244140625
esp_049651_1050_red-0030_patch_duplication_0.15,esp_049651_1050_red-0030,esp_049651_1050,patch_duplication,0.15,0.6416808839828249,0.0,0.633423388004303,0.015625
esp_049651_1050_red-0030_patch_duplication_0.3,esp_049651_1050_red-0030,esp_049651_1050,patch_duplication,0.3,0.6653261271959553,0.0,0.31488314270973206,0.03228759765625
esp_049651_1050_red-0030_patch_duplication_0.5,esp_049651_1050_red-0030,esp_049651_1050,patch_duplication,0.5,0.5668032328287761,0.0,0.8416237831115723,0.0625
esp_049651_1050_red-0030_foreign_content_0.15,esp_049651_1050_red-0030,esp_049651_1050,foreign_content,0.15,0.6620563325427827,0.0,2.4312081222888082e-05,0.015625
esp_049651_1050_red-0030_foreign_content_0.3,esp_049651_1050_red-0030,esp_049651_1050,foreign_content,0.3,0.6234160119561789,0.0,1.8386523152003065e-05,0.03228759765625
esp_049651_1050_red-0030_foreign_content_0.5,esp_049651_1050_red-0030,esp_049651_1050,foreign_content,0.5,0.0802145004272461,0.0,4.480241386772832e-06,0.0625
